Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Un an mai târziu , în 1915 , se inaugurează la București primul teren de atletism , pe locul care devine ulterior Stadionul Tineretului .","Un an mai târziu , în 1915 , se inaugurează la București","Un an mai târziu , în 1915 , se inaugurează , pe locul care devine ulterior Stadionul Tineretului","Un an mai târziu , în 1915 , se inaugurează la București","Un an mai târziu , în 1915 , se inaugurează pe locul",la București,pe loc,inaugura,la București,", pe locul care devine ulterior Stadionul Tineretului",2,8,la,pe,București,loc,PROPN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Primul concurs organizat de atletism are loc în 1882 la București , cu participarea elevilor de la liceele Sf Sava și Matei Basarab .",Primul concurs organizat de atletism are loc în 1882 la București,"Primul concurs organizat de atletism are loc în 1882 , cu participarea elevilor de la liceele Sf Sava și Matei Basarab",Primul concurs organizat de atletism are loc în 1882 la București,Primul concurs organizat de atletism are loc în 1882 cu participarea,la București,cu participare,avea,la București,", cu participarea elevilor de la liceele Sf Sava și Matei Basarab",2,12,la,cu,București,participare,PROPN,NOUN,prepositional,prepositional,Postverbal,Romanian
"În oraș , pe dealul Copoului , se află cea mai veche universitate din România , Universitatea din Iași , numită azi și Universitatea „ Alexandru Ioan Cuza „ .","În oraș ,","pe dealul Copoului ,",În oraș,pe dealul,în oraș,pe deal,afla,"În oraș ,","pe dealul Copoului ,",3,4,în,pe,oraș,deal,NOUN,NOUN,prepositional,prepositional,Preverbal,Romanian
"Unele demolări aveau ca scop curățirea orașului de clădirile insalubre și mizere sau rămase în ruină de pe urma războiului , altele aveau alte scopuri .",Unele demolări aveau ca scop curățirea orașului de clădirile insalubre și mizere sau rămase în ruină,Unele demolări aveau ca scop curățirea orașului de clădirile insalubre și mizere sau rămase de pe urma războiului,Unele demolări aveau ca scop curățirea orașului de clădirile insalubre și mizere sau rămase în ruină,Unele demolări aveau ca scop curățirea orașului de clădirile insalubre și mizere sau rămase de războiului,în ruină,de război,rămâne,în ruină,de pe urma războiului,2,4,în,de,ruină,război,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Municipiul Iași este conectat prin legături directe cu principalele orașe ale țării și cu Republica Moldova .,Municipiul Iași este conectat prin legături directe,Municipiul Iași este conectat cu principalele orașe ale țării și cu Republica Moldova,Municipiul Iași este conectat prin legături,Municipiul Iași este conectat cu orașe,prin legătură,cu oraș,conecta,prin legături directe,cu principalele orașe ale țării și cu Republica Moldova,3,9,prin,cu,legătură,oraș,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
În anul 1898 Primăria încheie primul contract cu firma germană AEG pentru realizarea transportului cu tramvaie la Iași .,În anul 1898 Primăria încheie primul contract cu firma germană AEG,În anul 1898 Primăria încheie primul contract pentru realizarea transportului cu tramvaie la Iași,În anul 1898 Primăria încheie primul contract cu firma,În anul 1898 Primăria încheie primul contract pentru realizarea,cu firmă,pentru realizare,încheia,cu firma germană AEG,pentru realizarea transportului cu tramvaie la Iași,4,7,cu,pentru,firmă,realizare,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Rondul Vechi CUG I este abandonat și nefuncțional , fiind îngropat în unele părți sub pământ .","Rondul Vechi CUG I este abandonat și nefuncțional , fiind îngropat în unele părți","Rondul Vechi CUG I este abandonat și nefuncțional , fiind îngropat sub pământ","Rondul Vechi CUG I este abandonat și nefuncțional , fiind îngropat în părți","Rondul Vechi CUG I este abandonat și nefuncțional , fiind îngropat sub pământ",în parte,sub pământ,îngropa,în unele părți,sub pământ,3,2,în,sub,parte,pământ,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Millikan a verificat experimental relația ( 154 ) , trasând curbele de variație a energiei cinetice a electronilor emiși în funcție de frecvența radiației incidente , pentru diferite metale , obținând drepte paralele din a căror pantă a determinat constanta lui Planck .","Millikan a verificat experimental relația ( 154 ) , trasând curbele de variație a energiei cinetice a electronilor emiși în funcție de frecvența radiației incidente","Millikan a verificat experimental relația ( 154 ) , trasând curbele de variație a energiei cinetice a electronilor emiși , pentru diferite metale","Millikan a verificat experimental relația ( 154 ) , trasând curbele de variație a energiei cinetice a electronilor emiși în frecvența","Millikan a verificat experimental relația ( 154 ) , trasând curbele de variație a energiei cinetice a electronilor emiși pentru metale",în frecvență,pentru metal,emite,în funcție de frecvența radiației incidente,", pentru diferite metale",6,4,în,pentru,frecvență,metal,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Ca și efectul fotoelectric , efectul Compton poate fi interpretat corect doar admițând că radiațiile X , asemenea radiațiilor luminoase , au un caracter corpuscular , fiind formate din fotoni cu o energie determinată .","Ca și efectul fotoelectric , efectul Compton poate fi interpretat corect doar admițând că radiațiile X , asemenea radiațiilor luminoase , au un caracter corpuscular , fiind formate din fotoni","Ca și efectul fotoelectric , efectul Compton poate fi interpretat corect doar admițând că radiațiile X , asemenea radiațiilor luminoase , au un caracter corpuscular , fiind formate cu o energie determinată","Ca și efectul fotoelectric , efectul Compton poate fi interpretat corect doar admițând că radiațiile X , asemenea radiațiilor luminoase , au un caracter corpuscular , fiind formate din fotoni","Ca și efectul fotoelectric , efectul Compton poate fi interpretat corect doar admițând că radiațiile X , asemenea radiațiilor luminoase , au un caracter corpuscular , fiind formate cu energie",din foton,cu energie,forma,din fotoni,cu o energie determinată,2,4,din,cu,foton,energie,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
1 ) Electronul se poate roti în jurul nucleului numai pe anumite orbite circulare staționare ( atomul poate exista numai într- un șir discret de stări staționare ) .,1 ) Electronul se poate roti în jurul nucleului,1 ) Electronul se poate roti numai pe anumite orbite circulare staționare,1 ) Electronul se poate roti în nucleului,1 ) Electronul se poate roti pe orbite,în nucleu,pe orbită,roti,în jurul nucleului,numai pe anumite orbite circulare staționare,3,6,în,pe,nucleu,orbită,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"În urma ciocnirii inelastice energia electronilor este transferată atomilor de mercur , care trec într- o stare excitată , dar revin la starea inițială după un timp foarte scurt , prin emisia unei radiații cu lungimea de undă 2537 A .","În urma ciocnirii inelastice energia electronilor este transferată atomilor de mercur , care trec într- o stare excitată , dar revin la starea inițială","În urma ciocnirii inelastice energia electronilor este transferată atomilor de mercur , care trec într- o stare excitată , dar revin , prin emisia unei radiații cu lungimea de undă 2537 A","În urma ciocnirii inelastice energia electronilor este transferată atomilor de mercur , care trec într- o stare excitată , dar revin la starea","În urma ciocnirii inelastice energia electronilor este transferată atomilor de mercur , care trec într- o stare excitată , dar revin prin emisia",la stare,prin emisie,reveni,la starea inițială,", prin emisia unei radiații cu lungimea de undă 2537 A",3,11,la,prin,stare,emisie,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Limbajul C a fost creat de Dennis Ritchie și Brian Kernighan și implementat pe o mașină DEC PDP11 , cu intenția înlocuirii limbajului de asamblare .",Limbajul C a fost creat de Dennis Ritchie și Brian Kernighan și implementat pe o mașină DEC PDP11,"Limbajul C a fost creat de Dennis Ritchie și Brian Kernighan și implementat , cu intenția înlocuirii limbajului de asamblare",Limbajul C a fost creat de Dennis Ritchie și Brian Kernighan și implementat pe mașină,Limbajul C a fost creat de Dennis Ritchie și Brian Kernighan și implementat cu intenția,pe mașină,cu intenție,implementa,pe o mașină DEC PDP11,", cu intenția înlocuirii limbajului de asamblare",5,7,pe,cu,mașină,intenție,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Are ca efect ieșirea dintr- o instrucțiune de ciclare sau dintr- o instrucțiune switch , pentru a face alternativele disjuncte ( în caz contrar dintr- o alternativă se trece în următoarea ) .","Are ca efect ieșirea dintr- o instrucțiune de ciclare sau dintr- o instrucțiune switch , pentru a face alternativele disjuncte ( în caz contrar","Are ca efect ieșirea dintr- o instrucțiune de ciclare sau dintr- o instrucțiune switch , pentru a face alternativele disjuncte ( dintr- o alternativă","Are ca efect ieșirea dintr- o instrucțiune de ciclare sau dintr- o instrucțiune switch , pentru a face alternativele disjuncte ( în caz","Are ca efect ieșirea dintr- o instrucțiune de ciclare sau dintr- o instrucțiune switch , pentru a face alternativele disjuncte ( dintr- alternativă",în caz,dintru alternativă,trece,în caz contrar,dintr- o alternativă,3,3,în,dintru,caz,alternativă,NOUN,NOUN,prepositional,prepositional,Preverbal,Romanian
Am văzut că funcțiile pot comunica între ele prin variabile externe sau globale .,Am văzut că funcțiile pot comunica între ele,Am văzut că funcțiile pot comunica prin variabile externe sau globale,Am văzut că funcțiile pot comunica între ele,Am văzut că funcțiile pot comunica prin variabile,între el,prin variabilă,comunica,între ele,prin variabile externe sau globale,2,5,între,prin,el,variabilă,PRON,NOUN,prepositional,prepositional,Postverbal,Romanian
"Între ele , funcțiile sunt întotdeauna externe , pentru că nu pot fi definite în interiorul altor funcții ( ca în Pascal ) .","Între ele , funcțiile sunt întotdeauna externe , pentru că nu pot fi definite în interiorul altor funcții","Între ele , funcțiile sunt întotdeauna externe , pentru că nu pot fi definite ( ca în Pascal )","Între ele , funcțiile sunt întotdeauna externe , pentru că nu pot fi definite în funcții","Între ele , funcțiile sunt întotdeauna externe , pentru că nu pot fi definite ca în Pascal",în funcție,ca în Pascal,defini,în interiorul altor funcții,( ca în Pascal ),4,5,în,ca în,funcție,Pascal,NOUN,PROPN,prepositional,prepositional,Postverbal,Romanian
Clasele sunt membre ale unei ierarhii și sunt corelate între ele prin relații de moștenire .,Clasele sunt membre ale unei ierarhii și sunt corelate între ele,Clasele sunt membre ale unei ierarhii și sunt corelate prin relații de moștenire,Clasele sunt membre ale unei ierarhii și sunt corelate între ele,Clasele sunt membre ale unei ierarhii și sunt corelate prin relații,între el,prin relație,corela,între ele,prin relații de moștenire,2,4,între,prin,el,relație,PRON,NOUN,prepositional,prepositional,Postverbal,Romanian
"Citește instrucțiunea - pe durata acestui ciclu se transmite adresa instrucțiunii de executat și se aduce , din memorie , instrucțiunea în CPU ( ciclul Fetch ) .","Citește instrucțiunea - pe durata acestui ciclu se transmite adresa instrucțiunii de executat și se aduce , din memorie ,",Citește instrucțiunea - pe durata acestui ciclu se transmite adresa instrucțiunii de executat și se aduce în CPU,Citește instrucțiunea - pe durata acestui ciclu se transmite adresa instrucțiunii de executat și se aduce din memorie,Citește instrucțiunea - pe durata acestui ciclu se transmite adresa instrucțiunii de executat și se aduce în CPU,din memorie,în CPU,aduce,", din memorie ,",în CPU,4,2,din,în,memorie,CPU,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
În anumite aplicații este utilă cunoașterea comportării unei funcții f în vecinătatea unui punct a fără a lua în considerare valoarea pe care o ia funcția în punctul a ( în cazul în care ea este definită în a ) .,În anumite aplicații este utilă cunoașterea comportării unei funcții f în vecinătatea unui punct a fără a lua în considerare valoarea pe care o ia funcția în punctul a,În anumite aplicații este utilă cunoașterea comportării unei funcții f în vecinătatea unui punct a fără a lua în considerare valoarea pe care o ia funcția ( în cazul în care ea este definită în a ),În anumite aplicații este utilă cunoașterea comportării unei funcții f în vecinătatea unui punct a fără a lua în considerare valoarea pe care o ia funcția în punctul,În anumite aplicații este utilă cunoașterea comportării unei funcții f în vecinătatea unui punct a fără a lua în considerare valoarea pe care o ia funcția în cazul,în punct,în caz,lua,în punctul a,( în cazul în care ea este definită în a ),3,11,în,în,punct,caz,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Valoarea datei care apare cu cea mai mare frecvență într- o serie de distribuție de date statistice se numește mod .,Valoarea datei care apare cu cea mai mare frecvență,Valoarea datei care apare într- o serie de distribuție de date statistice,Valoarea datei care apare cu frecvență,Valoarea datei care apare într- serie,cu frecvență,întru serie,apărea,cu cea mai mare frecvență,într- o serie de distribuție de date statistice,5,8,cu,întru,frecvență,serie,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Tabelele statistice sunt foarte variate și se folosesc pentru ordonarea datelor statistice dintr- un set de date în vederea aplicării metodelor de calcul și de interpretare statistică .,Tabelele statistice sunt foarte variate și se folosesc pentru ordonarea datelor statistice dintr- un set de date,Tabelele statistice sunt foarte variate și se folosesc în vederea aplicării metodelor de calcul și de interpretare statistică,Tabelele statistice sunt foarte variate și se folosesc pentru ordonarea,Tabelele statistice sunt foarte variate și se folosesc în aplicării,pentru ordonare,în aplicare,folosi,pentru ordonarea datelor statistice dintr- un set de date,în vederea aplicării metodelor de calcul și de interpretare statistică,9,10,pentru,în,ordonare,aplicare,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Riscul operator crește semnificativ în detrimentul prognosticului pe termen lung din cauza comorbidităților de tipul afectării vasculare periferice severe , BPOC , insuficienței renale cronice , cu scăderea speranței de viață .",Riscul operator crește semnificativ în detrimentul prognosticului pe termen lung,"Riscul operator crește semnificativ din cauza comorbidităților de tipul afectării vasculare periferice severe , BPOC , insuficienței renale cronice , cu scăderea speranței de viață",Riscul operator crește semnificativ în prognosticului,Riscul operator crește semnificativ din comorbidităților,în prognostic,din comorbiditate,crește,în detrimentul prognosticului pe termen lung,"din cauza comorbidităților de tipul afectării vasculare periferice severe , BPOC , insuficienței renale cronice , cu scăderea speranței de viață",6,21,în,din,prognostic,comorbiditate,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Resincronizarea augmentează debitul cardiac fără a crește consumul de oxigen , spre deosebire de drogurile inotrop pozitive indicate la pacienții cu IC severă refractară la tratament , disfuncție sistolică a VS , cord dilatat și alungirea conducerii atrioventriculare și intraventriculare în scopul ameliorării simptomatologiei , a toleranței la efort și a calității vieții .","Resincronizarea augmentează debitul cardiac fără a crește consumul de oxigen , spre deosebire de drogurile inotrop pozitive indicate la pacienții cu IC severă refractară la tratament , disfuncție sistolică a VS , cord dilatat și alungirea conducerii atrioventriculare și intraventriculare","Resincronizarea augmentează debitul cardiac fără a crește consumul de oxigen , spre deosebire de drogurile inotrop pozitive indicate în scopul ameliorării simptomatologiei , a toleranței la efort și a calității vieții","Resincronizarea augmentează debitul cardiac fără a crește consumul de oxigen , spre deosebire de drogurile inotrop pozitive indicate la pacienții","Resincronizarea augmentează debitul cardiac fără a crește consumul de oxigen , spre deosebire de drogurile inotrop pozitive indicate în scopul",la pacient,în scop,indica,"la pacienții cu IC severă refractară la tratament , disfuncție sistolică a VS , cord dilatat și alungirea conducerii atrioventriculare și intraventriculare","în scopul ameliorării simptomatologiei , a toleranței la efort și a calității vieții",22,13,la,în,pacient,scop,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"În ciuda acestor evidențe , până la validarea în trialuri specifice , scorul CHA 2DS2-VASc rămâne pârghia de evaluare simplă și cost-eficientă .","În ciuda acestor evidențe ,","până la validarea în trialuri specifice ,",În evidențe,până validarea,în evidență,până validare,rămâne,"În ciuda acestor evidențe ,","până la validarea în trialuri specifice ,",5,7,în,până,evidență,validare,NOUN,NOUN,prepositional,prepositional,Preverbal,Romanian
"Astfel , studiul ATRIA a demonstrat că pacienții peste 75 de ani beneficiază cel mai mult de pe urma tratamentului cu warfarină în termeni de prevenție a tromboembolismului ( 64 ) .","Astfel , studiul ATRIA a demonstrat că pacienții peste 75 de ani beneficiază cel mai mult de pe urma tratamentului cu warfarină","Astfel , studiul ATRIA a demonstrat că pacienții peste 75 de ani beneficiază cel mai mult în termeni de prevenție a tromboembolismului","Astfel , studiul ATRIA a demonstrat că pacienții peste 75 de ani beneficiază cel mai mult de tratamentului","Astfel , studiul ATRIA a demonstrat că pacienții peste 75 de ani beneficiază cel mai mult în termeni",de tratament,în termen,beneficia,de pe urma tratamentului cu warfarină,în termeni de prevenție a tromboembolismului,6,6,de,în,tratament,termen,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Alegerea este individualizată în funcție de comorbidități , după regulile generale .",Alegerea este individualizată în funcție de comorbidități,"Alegerea este individualizată , după regulile generale",Alegerea este individualizată în comorbidități,Alegerea este individualizată după regulile,în comorbiditate,după regulă,individualiza,în funcție de comorbidități,", după regulile generale",4,4,în,după,comorbiditate,regulă,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Creșterea în greutate are impact asupra aparatului cardiovascular prin mecanisme multiple , similare altor categorii de vârstă , și anume promovarea hipertrofiei ventriculare stângi ( HVS ) , alterarea vasodilatației , creșterea rigidității arteriale ( RA ) , efect nefavorabil asupra remodelării vasculare , interacțiunea cu hiperreactivitatea simpatică și activarea sistemului renină-angiotensină-aldosteron ( SRRA ) ( 1 ) .","Creșterea în greutate are impact asupra aparatului cardiovascular prin mecanisme multiple , similare altor categorii de vârstă , și anume promovarea hipertrofiei ventriculare stângi ( HVS ) , alterarea vasodilatației , creșterea rigidității arteriale ( RA ) , efect nefavorabil asupra remodelării vasculare , interacțiunea cu hiperreactivitatea simpatică","Creșterea în greutate are impact prin mecanisme multiple , similare altor categorii de vârstă , și anume promovarea hipertrofiei ventriculare stângi ( HVS ) , alterarea vasodilatației , creșterea rigidității arteriale ( RA ) , efect nefavorabil asupra remodelării vasculare , interacțiunea cu hiperreactivitatea simpatică și activarea sistemului renină-angiotensină-aldosteron ( SRRA ) ( 1 )",Creșterea în greutate are impact asupra aparatului,Creșterea în greutate are impact prin mecanisme,asupra aparat,prin mecanism,avea,"asupra aparatului cardiovascular prin mecanisme multiple , similare altor categorii de vârstă , și anume promovarea hipertrofiei ventriculare stângi ( HVS ) , alterarea vasodilatației , creșterea rigidității arteriale ( RA ) , efect nefavorabil asupra remodelării vasculare , interacțiunea cu hiperreactivitatea simpatică","prin mecanisme multiple , similare altor categorii de vârstă , și anume promovarea hipertrofiei ventriculare stângi ( HVS ) , alterarea vasodilatației , creșterea rigidității arteriale ( RA ) , efect nefavorabil asupra remodelării vasculare , interacțiunea cu hiperreactivitatea simpatică și activarea sistemului renină-angiotensină-aldosteron ( SRRA ) ( 1 )",43,50,asupra,prin,aparat,mecanism,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Cu alte cuvinte , după 65 de ani , HTA face concurență vârstei din punctul de vedere al modificărilor morfo-funcționale vasculare .","Cu alte cuvinte ,","după 65 de ani ,",Cu cuvinte,după ani,cu cuvânt,după an,face,"Cu alte cuvinte ,","după 65 de ani ,",4,5,cu,după,cuvânt,an,NOUN,NOUN,prepositional,prepositional,Preverbal,Romanian
"RIVA la pacientul vârstnic este produs de un automatism exacerbat , combinat de multe ori cu deprimarea funcției de pacemaker a nodului sinusal .","RIVA la pacientul vârstnic este produs de un automatism exacerbat , combinat de multe ori","RIVA la pacientul vârstnic este produs de un automatism exacerbat , combinat cu deprimarea funcției de pacemaker a nodului sinusal","RIVA la pacientul vârstnic este produs de un automatism exacerbat , combinat de ori","RIVA la pacientul vârstnic este produs de un automatism exacerbat , combinat cu deprimarea",de oară,cu deprimare,combina,de multe ori,cu deprimarea funcției de pacemaker a nodului sinusal,3,8,de,cu,oară,deprimare,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Astfel , bradicardia sinusală a sportivilor sau care survine în timpul somnului la persoanele sănătoase poate coborî la valori de 35 - 40 bătăi cardiace / minut fără a genera simptome , datorită conservării unui debit cardiac adecvat , ca urmare a creșterii umplerii diastolice ventriculare și debitului sistolic prin intermediul mecanismului Starling .","Astfel , bradicardia sinusală a sportivilor sau care survine în timpul somnului","Astfel , bradicardia sinusală a sportivilor sau care survine la persoanele sănătoase","Astfel , bradicardia sinusală a sportivilor sau care survine în somnului","Astfel , bradicardia sinusală a sportivilor sau care survine la persoanele",în somn,la persoană,surveni,în timpul somnului,la persoanele sănătoase,3,3,în,la,somn,persoană,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Astfel , bradicardia sinusală a sportivilor sau care survine în timpul somnului la persoanele sănătoase poate coborî la valori de 35 - 40 bătăi cardiace / minut fără a genera simptome , datorită conservării unui debit cardiac adecvat , ca urmare a creșterii umplerii diastolice ventriculare și debitului sistolic prin intermediul mecanismului Starling .","Astfel , bradicardia sinusală a sportivilor sau care survine în timpul somnului la persoanele sănătoase poate coborî la valori de 35 - 40 bătăi cardiace / minut","Astfel , bradicardia sinusală a sportivilor sau care survine în timpul somnului la persoanele sănătoase poate coborî , datorită conservării unui debit cardiac adecvat","Astfel , bradicardia sinusală a sportivilor sau care survine în timpul somnului la persoanele sănătoase poate coborî la valori","Astfel , bradicardia sinusală a sportivilor sau care survine în timpul somnului la persoanele sănătoase poate coborî datorită conservării",la valoare,datorită conservare,coborî,la valori de 35 - 40 bătăi cardiace / minut,", datorită conservării unui debit cardiac adecvat",10,7,la,datorită,valoare,conservare,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Cele mai frecvente aspecte electrocardiografice identificate în embolia pulmonară la pacientul vârstnic sunt tahicardia sinusală ( 18 - 62 , 0.05 ) și blocul de ram drept ( 4 , 14732 , 0.05 ) .",Cele mai frecvente aspecte electrocardiografice identificate în embolia pulmonară,Cele mai frecvente aspecte electrocardiografice identificate la pacientul vârstnic,Cele mai frecvente aspecte electrocardiografice identificate în embolia,Cele mai frecvente aspecte electrocardiografice identificate la pacientul,în embolie,la pacient,identifica,în embolia pulmonară,la pacientul vârstnic,3,3,în,la,embolie,pacient,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Cu toate acestea , studiul arată că doar 21.39 din totalul de 72.23 de pacienți instabili hemodinamic ( 0.3 ) au primit terapie trombolitică , procentul fiind similar cu al pacienților hipotensivi care au beneficiat de acest tratament în trialul International Cooperative Pulmonary Embolism Registry , respectiv 0.31 ( 54,55 ) .","Cu toate acestea , studiul arată că doar 21.39 din totalul de 72.23 de pacienți instabili hemodinamic ( 0.3 ) au primit terapie trombolitică , procentul fiind similar cu al pacienților hipotensivi care au beneficiat de acest tratament","Cu toate acestea , studiul arată că doar 21.39 din totalul de 72.23 de pacienți instabili hemodinamic ( 0.3 ) au primit terapie trombolitică , procentul fiind similar cu al pacienților hipotensivi care au beneficiat în trialul International Cooperative Pulmonary Embolism Registry , respectiv 0.31 ( 54,55 )","Cu toate acestea , studiul arată că doar 21.39 din totalul de 72.23 de pacienți instabili hemodinamic ( 0.3 ) au primit terapie trombolitică , procentul fiind similar cu al pacienților hipotensivi care au beneficiat de tratament","Cu toate acestea , studiul arată că doar 21.39 din totalul de 72.23 de pacienți instabili hemodinamic ( 0.3 ) au primit terapie trombolitică , procentul fiind similar cu al pacienților hipotensivi care au beneficiat în trialul",de tratament,în trial,beneficia,de acest tratament,"în trialul International Cooperative Pulmonary Embolism Registry , respectiv 0.31 ( 54,55 )",3,13,de,în,tratament,trial,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"În plus , acest studiu a arătat că în cazul pacienților cu vârsta peste 60 de ani , fără comorbidități , terapia trombolitică s- a inițiat într- un număr semnificativ statistic mai mic de cazuri , 3.56 din 5.06 ( 70,4% ) , comparativ cu subiecții sub 60 de ani , fără afecțiuni asociate , respectiv 6.15 din 7.07 ( 87,0% ) .","În plus , acest studiu a arătat că în cazul pacienților cu vârsta peste 60 de ani , fără comorbidități , terapia trombolitică s- a inițiat într- un număr semnificativ statistic mai mic de cazuri , 3.56 din 5.06 ( 70,4% )","În plus , acest studiu a arătat că în cazul pacienților cu vârsta peste 60 de ani , fără comorbidități , terapia trombolitică s- a inițiat , fără afecțiuni asociate , respectiv 6.15 din 7.07 ( 87,0% )","În plus , acest studiu a arătat că în cazul pacienților cu vârsta peste 60 de ani , fără comorbidități , terapia trombolitică s- a inițiat într- număr","În plus , acest studiu a arătat că în cazul pacienților cu vârsta peste 60 de ani , fără comorbidități , terapia trombolitică s- a inițiat fără afecțiuni",întru număr,fără afecțiune,iniția,"într- un număr semnificativ statistic mai mic de cazuri , 3.56 din 5.06 ( 70,4% )",", fără afecțiuni asociate , respectiv 6.15 din 7.07 ( 87,0% )",16,12,întru,fără,număr,afecțiune,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Pentru dabigratan administrat în doză de 150 mg de două ori pe zi , la voluntari sănătoși vârstnici ( cu vârsta peste 65 de ani ) , s- a înregistrat creșterea biodisponibilității acestui compus de 1,7 până la 2 ori comparativ cu adulții tineri ( 76 ) .","Pentru dabigratan administrat în doză de 150 mg de două ori pe zi ,","la voluntari sănătoși vârstnici ( cu vârsta peste 65 de ani ) ,",Pentru dabigratan,la voluntari,pentru dabigratan,la voluntar,înregistra,"Pentru dabigratan administrat în doză de 150 mg de două ori pe zi ,","la voluntari sănătoși vârstnici ( cu vârsta peste 65 de ani ) ,",14,13,pentru,la,dabigratan,voluntar,NOUN,NOUN,prepositional,prepositional,Preverbal,Romanian
"În 1958 , Heath și Edwards clasifică modificările morfopatologice , în funcție de severitate , în 6 grade , modificările fiind corelate cu evoluția clinică ( tabelul 33.4 ) ( 18 , 19 ) .","În 1958 , Heath și Edwards clasifică modificările morfopatologice , în funcție de severitate","În 1958 , Heath și Edwards clasifică modificările morfopatologice , în 6 grade","În 1958 , Heath și Edwards clasifică modificările morfopatologice în severitate","În 1958 , Heath și Edwards clasifică modificările morfopatologice în grade",în severitate,în grad,clasifica,", în funcție de severitate",", în 6 grade",5,4,în,în,severitate,grad,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"TASC ( 4 ) clasifică BAP în funcție de nivel ( aortic , iliac , popliteu sau crural ) și severitate , în patru clase numerotate de la A la D ( figurile 35.5 și 35.6 ) .","TASC ( 4 ) clasifică BAP în funcție de nivel ( aortic , iliac , popliteu sau crural ) și severitate","TASC ( 4 ) clasifică BAP , în patru clase numerotate de la A la D ( figurile 35.5 și 35.6 )",TASC ( 4 ) clasifică BAP în nivel,TASC ( 4 ) clasifică BAP în clase,în nivel,în clasă,clasifica,"în funcție de nivel ( aortic , iliac , popliteu sau crural ) și severitate",", în patru clase numerotate de la A la D ( figurile 35.5 și 35.6 )",15,16,în,în,nivel,clasă,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"În cazul unei artere femurale superficiale ocluzionate de la origine , anastomoza distală se va face doar pe artera femurală profundă , cu sau fără cuff , în funcție de diferența de diametru dintre conducte .","În cazul unei artere femurale superficiale ocluzionate de la origine , anastomoza distală se va face doar pe artera femurală profundă , cu sau fără cuff","În cazul unei artere femurale superficiale ocluzionate de la origine , anastomoza distală se va face , în funcție de diferența de diametru dintre conducte","În cazul unei artere femurale superficiale ocluzionate de la origine , anastomoza distală se va face pe artera","În cazul unei artere femurale superficiale ocluzionate de la origine , anastomoza distală se va face în diferența",pe arteră,în diferență,face,"doar pe artera femurală profundă , cu sau fără cuff",", în funcție de diferența de diametru dintre conducte",10,9,pe,în,arteră,diferență,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Astfel , bypass infrainghinal cu patența maximă va fi cel realizat cu o anastomoză proximală pe o arteră femurală comună pulsatilă , utilizând grefon venos autolog și cu o anastomoză distală pe artera poplitee , fără ocluzii sau stenoze distale limitatoare de flux ( outflow optim și pat de descărcare maxim ) .","Astfel , bypass infrainghinal cu patența maximă va fi cel realizat cu o anastomoză proximală","Astfel , bypass infrainghinal cu patența maximă va fi cel realizat pe o arteră femurală comună pulsatilă","Astfel , bypass infrainghinal cu patența maximă va fi cel realizat cu anastomoză","Astfel , bypass infrainghinal cu patența maximă va fi cel realizat pe arteră",cu anastomoză,pe arteră,realiza,cu o anastomoză proximală,pe o arteră femurală comună pulsatilă,4,6,cu,pe,anastomoză,arteră,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
