Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"L' any passat van utilitzar aquest servei 640.900 contribuents , gairebé el doble que en l' exercici anterior , i això va permetre reduir els errors en la confecció de les declaracions de la renda en un 80% , segons estimacions de la mateixa Agència Tributària .","L' any passat van utilitzar aquest servei 640.900 contribuents , gairebé el doble que en l' exercici anterior , i això va permetre reduir els errors en la confecció de les declaracions de la renda","L' any passat van utilitzar aquest servei 640.900 contribuents , gairebé el doble que en l' exercici anterior , i això va permetre reduir els errors en un 80%","L' any passat van utilitzar aquest servei 640.900 contribuents , gairebé el doble que en l' exercici anterior , i això va permetre reduir els errors en confecció","L' any passat van utilitzar aquest servei 640.900 contribuents , gairebé el doble que en l' exercici anterior , i això va permetre reduir els errors en 80%",en confecció,en 80/100,reduir,en la confecció de les declaracions de la renda,en un 80%,9,3,en,en,confecció,80/100,NOUN,SYM,prepositional,prepositional,Postverbal,Catalan
"El Tribunal Superior de Justícia de Catalunya va abaixar ahir de 1.200 a 715 milions els interessos que Eduard Bosch , representant de l' antiga propietat del Casino , demana a l' Ajuntament de Manresa en el plet obert des del 1990 per la compra de l' edifici .",El Tribunal Superior de Justícia de Catalunya va abaixar ahir de 1.200,El Tribunal Superior de Justícia de Catalunya va abaixar ahir a 715 milions,El Tribunal Superior de Justícia de Catalunya va abaixar ahir de 1.200,El Tribunal Superior de Justícia de Catalunya va abaixar ahir a milions,de 1200,a milió,abaixar,de 1.200,a 715 milions,2,3,de,a,1200,milió,NUM,NOUN,prepositional,prepositional,Postverbal,Catalan
"Amb el lema Immigrants ? Gitanos ? ... Ciutadans ! , la celebració tindrà lloc del 3 al 5 de maig a l' avinguda de Maria Cristina .","Amb el lema Immigrants ? Gitanos ? ... Ciutadans ! , la celebració tindrà lloc del 3 al 5 de maig","Amb el lema Immigrants ? Gitanos ? ... Ciutadans ! , la celebració tindrà lloc a l' avinguda de Maria Cristina","Amb el lema Immigrants ? Gitanos ? ... Ciutadans ! , la celebració tindrà lloc del 3","Amb el lema Immigrants ? Gitanos ? ... Ciutadans ! , la celebració tindrà lloc a avinguda",del 3,a avinguda,tenir,del 3 al 5 de maig,a l' avinguda de Maria Cristina,6,6,del,a,3,avinguda,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Ho va fer de manera immisericordiosa , amb tres aparicions fulgurants que van tenir el porter Tito com a víctima .",Ho va fer de manera immisericordiosa,"Ho va fer , amb tres aparicions fulgurants que van tenir el porter Tito com a víctima",Ho va fer de manera,Ho va fer amb aparicions,de manera,amb aparició,fer,de manera immisericordiosa,", amb tres aparicions fulgurants que van tenir el porter Tito com a víctima",3,14,de,amb,manera,aparició,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"La ministra Anna Birulés va presidir ahir a la nit , al Palau de la Música , l' acte .",La ministra Anna Birulés va presidir ahir a la nit,"La ministra Anna Birulés va presidir ahir , al Palau de la Música ,",La ministra Anna Birulés va presidir ahir a nit,La ministra Anna Birulés va presidir ahir al Palau,a nit,al Palau,presidir,a la nit,", al Palau de la Música ,",3,7,a,al,nit,Palau,NOUN,PROPN,prepositional,prepositional,Postverbal,Catalan
"La represa d' aquest procés d' aprovació definitiva s' ha fet , segons la regidora de Pablo , per "" la transcendència d' aquesta iniciativa i pel suport que hem trobat en la resta d' ajuntaments i en el govern de l' Estat espanyol "" .","La represa d' aquest procés d' aprovació definitiva s' ha fet , segons la regidora de Pablo ,","La represa d' aquest procés d' aprovació definitiva s' ha fet per "" la transcendència d' aquesta iniciativa i pel suport que hem trobat en la resta d' ajuntaments i en el govern de l' Estat espanyol """,La represa d' aquest procés d' aprovació definitiva s' ha fet segons regidora,La represa d' aquest procés d' aprovació definitiva s' ha fet per transcendència,segons regidora,per transcendència,fer,", segons la regidora de Pablo ,","per "" la transcendència d' aquesta iniciativa i pel suport que hem trobat en la resta d' ajuntaments i en el govern de l' Estat espanyol """,7,27,segons,per,regidora,transcendència,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Pel conveni subscrit avui , el Ministeri d' Educació , Cultura i Esports de l' Estat espanyol , de conformitat amb la Llei del Patrimoni Històric Espanyol , ha acceptat en nom de l' Administració General de l' Estat la donació de les restes dissecades de l' home boiximà .","Pel conveni subscrit avui ,",", de conformitat amb la Llei del Patrimoni Històric Espanyol ,",Pel conveni,de conformitat,pel conveni,de conformitat,acceptar,"Pel conveni subscrit avui ,",", de conformitat amb la Llei del Patrimoni Històric Espanyol ,",5,11,pel,de,conveni,conformitat,NOUN,NOUN,prepositional,prepositional,Preverbal,Catalan
El controvertit imprès ha estat enviat al veïnat del Turó Parc i es distribueix entre els visitants des del dia 18 .,El controvertit imprès ha estat enviat al veïnat del Turó Parc i es distribueix entre els visitants,El controvertit imprès ha estat enviat al veïnat del Turó Parc i es distribueix des del dia 18,El controvertit imprès ha estat enviat al veïnat del Turó Parc i es distribueix entre visitants,El controvertit imprès ha estat enviat al veïnat del Turó Parc i es distribueix des dia,entre visitant,des dia,distribuir,entre els visitants,des del dia 18,3,4,entre,des,visitant,dia,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"El recorregut per la reserva , que l' any passat va rebre més de 2.500 visitants , es pot realitzar mitjançant dos itineraris , que surten del Mas del Director , l' un recorre un bosc de ribera i l' altre s' endinsa per una passarel·la de fusta fins a un observatori d' ocells .","El recorregut per la reserva , que l' any passat va rebre més de 2.500 visitants , es pot realitzar mitjançant dos itineraris , que surten del Mas del Director , l' un recorre un bosc de ribera i l' altre s' endinsa per una passarel·la de fusta","El recorregut per la reserva , que l' any passat va rebre més de 2.500 visitants , es pot realitzar mitjançant dos itineraris , que surten del Mas del Director , l' un recorre un bosc de ribera i l' altre s' endinsa fins a un observatori d' ocells","El recorregut per la reserva , que l' any passat va rebre més de 2.500 visitants , es pot realitzar mitjançant dos itineraris , que surten del Mas del Director , l' un recorre un bosc de ribera i l' altre s' endinsa per passarel·la","El recorregut per la reserva , que l' any passat va rebre més de 2.500 visitants , es pot realitzar mitjançant dos itineraris , que surten del Mas del Director , l' un recorre un bosc de ribera i l' altre s' endinsa fins a observatori",per passarel·la,fins a observatori,endinsar,per una passarel·la de fusta,fins a un observatori d' ocells,5,6,per,fins a,passarel·la,observatori,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
La cimera que ha de restituir el prestigi i el lideratge del Comitè Olímpic Internacional ( COI ) en l' esport mundial comença avui a Lausana entre la natural expectativa per un possible èxit i un amenaçant escepticisme .,La cimera que ha de restituir el prestigi i el lideratge del Comitè Olímpic Internacional ( COI ) en l' esport mundial comença avui a Lausana,La cimera que ha de restituir el prestigi i el lideratge del Comitè Olímpic Internacional ( COI ) en l' esport mundial comença avui entre la natural expectativa per un possible èxit i un amenaçant escepticisme,La cimera que ha de restituir el prestigi i el lideratge del Comitè Olímpic Internacional ( COI ) en l' esport mundial comença avui a Lausana,La cimera que ha de restituir el prestigi i el lideratge del Comitè Olímpic Internacional ( COI ) en l' esport mundial comença avui entre expectativa,a Lausana,entre expectativa,començar,a Lausana,entre la natural expectativa per un possible èxit i un amenaçant escepticisme,2,12,a,entre,Lausana,expectativa,PROPN,NOUN,prepositional,prepositional,Postverbal,Catalan
Toldo s' havia convertit en un malèfic porter per a Holanda i el temor va derivar en tragèdia amb l' infortuni holandès a l' Arena d' Amsterdam davant d' Itàlia .,Toldo s' havia convertit en un malèfic porter per a Holanda i el temor va derivar en tragèdia amb l' infortuni holandès,Toldo s' havia convertit en un malèfic porter per a Holanda i el temor va derivar en tragèdia a l' Arena d' Amsterdam,Toldo s' havia convertit en un malèfic porter per a Holanda i el temor va derivar en tragèdia amb infortuni,Toldo s' havia convertit en un malèfic porter per a Holanda i el temor va derivar en tragèdia a Arena,amb infortuni,a Arena,derivar,amb l' infortuni holandès,a l' Arena d' Amsterdam,4,5,amb,a,infortuni,Arena,NOUN,PROPN,prepositional,prepositional,Postverbal,Catalan
"Però estan aïllats , i a la vall californiana , amb tanta intel·ligència per metre quadrat , s' avorreixen .","Però estan aïllats , i a la vall californiana","Però estan aïllats , i , amb tanta intel·ligència per metre quadrat ,","Però estan aïllats , i a vall","Però estan aïllats , i amb intel·ligència",a vall,amb intel·ligència,avorrir,a la vall californiana,", amb tanta intel·ligència per metre quadrat ,",4,8,a,amb,vall,intel·ligència,NOUN,NOUN,prepositional,prepositional,Preverbal,Catalan
La migdiada ha entrat als Estats Units per la porta gran .,La migdiada ha entrat als Estats Units,La migdiada ha entrat per la porta gran,La migdiada ha entrat als Estats,La migdiada ha entrat per porta,al Estats,per porta,entrar,als Estats Units,per la porta gran,3,4,al,per,Estats,porta,PROPN,NOUN,prepositional,prepositional,Postverbal,Catalan
Es podria dir ben bé que als jugadors del Figueres els sortien a la Corunya els escamarlans per les orelles .,Es podria dir ben bé que als jugadors del Figueres els sortien a la Corunya,Es podria dir ben bé que als jugadors del Figueres els sortien per les orelles,Es podria dir ben bé que als jugadors del Figueres els sortien a Corunya,Es podria dir ben bé que als jugadors del Figueres els sortien per orelles,a Corunya,per orella,sortir,a la Corunya,per les orelles,3,3,a,per,Corunya,orella,PROPN,NOUN,prepositional,prepositional,Postverbal,Catalan
"El president Pujol ha estat acompanyat en tot moment , durant la seva estada a Ripollet , pel primer tinent d' alcalde de la ciutat vallesana i alcalde accidentat , Juan Parralejo .",El president Pujol ha estat acompanyat en tot moment,"El president Pujol ha estat acompanyat , durant la seva estada a Ripollet ,",El president Pujol ha estat acompanyat en moment,El president Pujol ha estat acompanyat durant estada,en moment,durant estada,acompanyar,en tot moment,", durant la seva estada a Ripollet ,",3,8,en,durant,moment,estada,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"En total , tretze alumnes de l' escola viatjaven a l' autocar accidentat a Sòria .","En total , tretze alumnes de l' escola viatjaven a l' autocar accidentat","En total , tretze alumnes de l' escola viatjaven a Sòria","En total , tretze alumnes de l' escola viatjaven a autocar","En total , tretze alumnes de l' escola viatjaven a Sòria",a autocar,a Sòria,viatjar,a l' autocar accidentat,a Sòria,4,2,a,a,autocar,Sòria,NOUN,PROPN,prepositional,prepositional,Postverbal,Catalan
"El sector defensa la funció assessora que exerceixen els farmacèutics per al bon ús del medicament , en una farmàcia propera al ciutadà .",El sector defensa la funció assessora que exerceixen els farmacèutics per al bon ús del medicament,"El sector defensa la funció assessora que exerceixen els farmacèutics , en una farmàcia propera al ciutadà",El sector defensa la funció assessora que exerceixen els farmacèutics per al ús,El sector defensa la funció assessora que exerceixen els farmacèutics en farmàcia,per al ús,en farmàcia,exercir,per al bon ús del medicament,", en una farmàcia propera al ciutadà",6,7,per al,en,ús,farmàcia,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Ahir va recollir una nova derrota al Miniestadi , on encara no ha guanyat cap partit , i es va enfonsar del tot al fons de la classificació .","Ahir va recollir una nova derrota al Miniestadi , on encara no ha guanyat cap partit , i es va enfonsar del tot","Ahir va recollir una nova derrota al Miniestadi , on encara no ha guanyat cap partit , i es va enfonsar al fons de la classificació","Ahir va recollir una nova derrota al Miniestadi , on encara no ha guanyat cap partit , i es va enfonsar del tot","Ahir va recollir una nova derrota al Miniestadi , on encara no ha guanyat cap partit , i es va enfonsar al fons",del tot,al fon,enfonsar,del tot,al fons de la classificació,2,5,del,al,tot,fon,PRON,NOUN,prepositional,prepositional,Postverbal,Catalan
Jové ha dit que amb tota probabilitat es mantindrà aquesta data ja que ' permet incloure el festival en els circuits internacionals de jazz que es fan a principis de l' estiu per Europa ' .,Jové ha dit que amb tota probabilitat es mantindrà aquesta data ja que ' permet incloure el festival en els circuits internacionals de jazz que es fan a principis de l' estiu,Jové ha dit que amb tota probabilitat es mantindrà aquesta data ja que ' permet incloure el festival en els circuits internacionals de jazz que es fan per Europa,Jové ha dit que amb tota probabilitat es mantindrà aquesta data ja que ' permet incloure el festival en els circuits internacionals de jazz que es fan a principis,Jové ha dit que amb tota probabilitat es mantindrà aquesta data ja que ' permet incloure el festival en els circuits internacionals de jazz que es fan per Europa,a principi,per Europa,fer,a principis de l' estiu,per Europa,5,2,a,per,principi,Europa,NOUN,PROPN,prepositional,prepositional,Postverbal,Catalan
"Gigi Simoni , entrenador de l' Inter de Milà , va passar en poques hores de l' èxit més notable a la més absoluta de les misèries .","Gigi Simoni , entrenador de l' Inter de Milà , va passar en poques hores","Gigi Simoni , entrenador de l' Inter de Milà , va passar de l' èxit més notable","Gigi Simoni , entrenador de l' Inter de Milà , va passar en hores","Gigi Simoni , entrenador de l' Inter de Milà , va passar de èxit",en hora,de èxit,passar,en poques hores,de l' èxit més notable,3,5,en,de,hora,èxit,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"El tribunal de la secció sisena de l' Audiència de Barcelona ha condemnat per quatre delictes d' abús sexual Ramon López Sánchez , de 28 anys d' edat i director de l' esplai cristià ' Racó d' Esplai Sant Josep ' de la Llagosta , en atenció especialment a la declaració dels nens , que van explicar com els obligava a masturbar lo .",El tribunal de la secció sisena de l' Audiència de Barcelona ha condemnat per quatre delictes d' abús sexual,"El tribunal de la secció sisena de l' Audiència de Barcelona ha condemnat en atenció especialment a la declaració dels nens , que van explicar com els obligava a masturbar lo",El tribunal de la secció sisena de l' Audiència de Barcelona ha condemnat per delictes,El tribunal de la secció sisena de l' Audiència de Barcelona ha condemnat en atenció,per delicte,en atenció,condemnar,per quatre delictes d' abús sexual,"en atenció especialment a la declaració dels nens , que van explicar com els obligava a masturbar lo",6,18,per,en,delicte,atenció,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
Els fets es van repetir el 18 de gener de 1997 quan jugava al local de l' Esplai amb un grup de menors al joc ' la Bella dorment ' i va muntar s ho per quedar a soles amb tres menors a la cambra on es guardaven les disfresses .,Els fets es van repetir el 18 de gener de 1997 quan jugava al local de l' Esplai,Els fets es van repetir el 18 de gener de 1997 quan jugava amb un grup de menors,Els fets es van repetir el 18 de gener de 1997 quan jugava al local,Els fets es van repetir el 18 de gener de 1997 quan jugava amb grup,al local,amb grup,jugar,al local de l' Esplai,amb un grup de menors,5,5,al,amb,local,grup,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
Els fets es van repetir el 18 de gener de 1997 quan jugava al local de l' Esplai amb un grup de menors al joc ' la Bella dorment ' i va muntar s ho per quedar a soles amb tres menors a la cambra on es guardaven les disfresses .,Els fets es van repetir el 18 de gener de 1997 quan jugava al local de l' Esplai amb un grup de menors al joc ' la Bella dorment ' i va muntar s ho per quedar a soles amb tres menors,Els fets es van repetir el 18 de gener de 1997 quan jugava al local de l' Esplai amb un grup de menors al joc ' la Bella dorment ' i va muntar s ho per quedar a soles a la cambra on es guardaven les disfresses,Els fets es van repetir el 18 de gener de 1997 quan jugava al local de l' Esplai amb un grup de menors al joc ' la Bella dorment ' i va muntar s ho per quedar a soles amb menors,Els fets es van repetir el 18 de gener de 1997 quan jugava al local de l' Esplai amb un grup de menors al joc ' la Bella dorment ' i va muntar s ho per quedar a soles a cambra,amb menor,a cambra,quedar,amb tres menors,a la cambra on es guardaven les disfresses,3,8,amb,a,menor,cambra,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"L' Audiència de Barcelona ha condemnat a un total de deu anys de presó , multes de 4.240.000 pessetes i dos anys de retirada del permís de conduir un narcotraficant del Masnou ( Maresme ) que va estar a punt d' atropellar un policia i diversos vianants quan fugia de l' assetjament policial pels carrers de Badalona .","L' Audiència de Barcelona ha condemnat a un total de deu anys de presó , multes de 4.240.000 pessetes i dos anys de retirada del permís de conduir un narcotraficant del Masnou ( Maresme ) que va estar a punt d' atropellar un policia i diversos vianants quan fugia de l' assetjament policial","L' Audiència de Barcelona ha condemnat a un total de deu anys de presó , multes de 4.240.000 pessetes i dos anys de retirada del permís de conduir un narcotraficant del Masnou ( Maresme ) que va estar a punt d' atropellar un policia i diversos vianants quan fugia pels carrers de Badalona","L' Audiència de Barcelona ha condemnat a un total de deu anys de presó , multes de 4.240.000 pessetes i dos anys de retirada del permís de conduir un narcotraficant del Masnou ( Maresme ) que va estar a punt d' atropellar un policia i diversos vianants quan fugia de assetjament","L' Audiència de Barcelona ha condemnat a un total de deu anys de presó , multes de 4.240.000 pessetes i dos anys de retirada del permís de conduir un narcotraficant del Masnou ( Maresme ) que va estar a punt d' atropellar un policia i diversos vianants quan fugia pels carrers",de assetjament,pel carrer,fugir,de l' assetjament policial,pels carrers de Badalona,4,4,de,pel,assetjament,carrer,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"La senyora Pilar del Castillo defensa les seves actuals conviccions , que no són les que va mantenir en la seva joventut , amb la contundència del convers .","La senyora Pilar del Castillo defensa les seves actuals conviccions , que no són les que va mantenir en la seva joventut","La senyora Pilar del Castillo defensa les seves actuals conviccions , que no són les que va mantenir , amb la contundència del convers","La senyora Pilar del Castillo defensa les seves actuals conviccions , que no són les que va mantenir en joventut","La senyora Pilar del Castillo defensa les seves actuals conviccions , que no són les que va mantenir amb contundència",en joventut,amb contundència,mantenir,en la seva joventut,", amb la contundència del convers",4,6,en,amb,joventut,contundència,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Al soviet d' aquella època - on es movia ella - per part del professorat només hi havia els PNN , perquè els rectors eren del règim , mentre que ara tots els docents formen un front comú amb els estudiants .",Al soviet d' aquella època - on es movia ella -,per part del professorat,Al soviet,per professorat,al soviet,per professorat,haver,Al soviet d' aquella època - on es movia ella -,per part del professorat,11,4,al,per,soviet,professorat,NOUN,NOUN,prepositional,prepositional,Preverbal,Catalan
"De fet , la seva actuació a Garatge va ser de les més concorregudes i ni tan sols un so enemic va impedir que sortís de la plaça entre aplaudiments .","De fet , la seva actuació a Garatge va ser de les més concorregudes i ni tan sols un so enemic va impedir que sortís de la plaça","De fet , la seva actuació a Garatge va ser de les més concorregudes i ni tan sols un so enemic va impedir que sortís entre aplaudiments","De fet , la seva actuació a Garatge va ser de les més concorregudes i ni tan sols un so enemic va impedir que sortís de plaça","De fet , la seva actuació a Garatge va ser de les més concorregudes i ni tan sols un so enemic va impedir que sortís entre aplaudiments",de plaça,entre aplaudiment,sortir,de la plaça,entre aplaudiments,3,2,de,entre,plaça,aplaudiment,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Amb Schumacher , al seu costat o al davant , sempre hi ha Mika Hakkinen , que va sobreviure el 1995 a un gravíssim accident en els entrenaments d' Austràlia , que el va mantenir en coma alguns dies .","Amb Schumacher ,","al seu costat o al davant ,",Amb Schumacher,al costat,amb Schumacher,al costat,haver,"Amb Schumacher ,","al seu costat o al davant ,",3,7,amb,al,Schumacher,costat,PROPN,NOUN,prepositional,prepositional,Preverbal,Catalan
"Salo ha deixat el seu volant al japonès Toranosuke Takagi , expilot de Tyrrell , que ha arribat amb diners frescos a Arrows .","Salo ha deixat el seu volant al japonès Toranosuke Takagi , expilot de Tyrrell , que ha arribat amb diners frescos","Salo ha deixat el seu volant al japonès Toranosuke Takagi , expilot de Tyrrell , que ha arribat a Arrows","Salo ha deixat el seu volant al japonès Toranosuke Takagi , expilot de Tyrrell , que ha arribat amb diners","Salo ha deixat el seu volant al japonès Toranosuke Takagi , expilot de Tyrrell , que ha arribat a Arrows",amb diner,a Arrows,arribar,amb diners frescos,a Arrows,3,2,amb,a,diner,Arrows,NOUN,PROPN,prepositional,prepositional,Postverbal,Catalan
"Seguint potser la moda de pel·lícules com Hormigaz o Bichos , La noche temática de La 2 s' internarà divendres ( 22.30 hores ) en un formiguer , en el primer documental del programa , La ciudad de las hormigas , que explica la reacció d' una colònia d' aquests insectes davant d' una catàstrofe que amenaça de destruir el seu hàbitat natural .","Seguint potser la moda de pel·lícules com Hormigaz o Bichos , La noche temática de La 2 s' internarà divendres ( 22.30 hores ) en un formiguer","Seguint potser la moda de pel·lícules com Hormigaz o Bichos , La noche temática de La 2 s' internarà divendres ( 22.30 hores ) , en el primer documental del programa , La ciudad de las hormigas , que explica la reacció d' una colònia d' aquests insectes davant d' una catàstrofe que amenaça de destruir el seu hàbitat natural","Seguint potser la moda de pel·lícules com Hormigaz o Bichos , La noche temática de La 2 s' internarà divendres ( 22.30 hores ) en formiguer","Seguint potser la moda de pel·lícules com Hormigaz o Bichos , La noche temática de La 2 s' internarà divendres ( 22.30 hores ) en documental",en formiguer,en documental,internar,en un formiguer,", en el primer documental del programa , La ciudad de las hormigas , que explica la reacció d' una colònia d' aquests insectes davant d' una catàstrofe que amenaça de destruir el seu hàbitat natural",3,36,en,en,formiguer,documental,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Després de dues setmanes de rodatge en escenaris naturals de Mèxic , ara l' equip treballa al Palau Victòria Eugènia entre aranyes gegants de ficció .","Després de dues setmanes de rodatge en escenaris naturals de Mèxic , ara l' equip treballa al Palau Victòria Eugènia","Després de dues setmanes de rodatge en escenaris naturals de Mèxic , ara l' equip treballa entre aranyes gegants de ficció","Després de dues setmanes de rodatge en escenaris naturals de Mèxic , ara l' equip treballa al Palau","Després de dues setmanes de rodatge en escenaris naturals de Mèxic , ara l' equip treballa entre aranyes",al Palau,entre aranya,treballar,al Palau Victòria Eugènia,entre aranyes gegants de ficció,4,5,al,entre,Palau,aranya,PROPN,NOUN,prepositional,prepositional,Postverbal,Catalan
"A la casa natal de Roura , a la plaça , s' hi va instal·lar un fanal antic de gas .","A la casa natal de Roura ,","a la plaça ,",A casa,a plaça,a casa,a plaça,instal·lar,"A la casa natal de Roura ,","a la plaça ,",7,4,a,a,casa,plaça,NOUN,NOUN,prepositional,prepositional,Preverbal,Catalan
"El pianista Paul Bley , els saxofonistes George Coleman , Michael Brecker , Charlie Mariano i Paquito D' Rivera , el contrabaixista Charlie Haden i la cantant Dianne Reeves despunten en un cartell eclèctic que es desenvoluparà a la sala Nova Jazz Cava i en diversos espais urbans fins al 28 de març .","El pianista Paul Bley , els saxofonistes George Coleman , Michael Brecker , Charlie Mariano i Paquito D' Rivera , el contrabaixista Charlie Haden i la cantant Dianne Reeves despunten en un cartell eclèctic que es desenvoluparà a la sala Nova Jazz Cava i en diversos espais urbans","El pianista Paul Bley , els saxofonistes George Coleman , Michael Brecker , Charlie Mariano i Paquito D' Rivera , el contrabaixista Charlie Haden i la cantant Dianne Reeves despunten en un cartell eclèctic que es desenvoluparà fins al 28 de març","El pianista Paul Bley , els saxofonistes George Coleman , Michael Brecker , Charlie Mariano i Paquito D' Rivera , el contrabaixista Charlie Haden i la cantant Dianne Reeves despunten en un cartell eclèctic que es desenvoluparà a sala","El pianista Paul Bley , els saxofonistes George Coleman , Michael Brecker , Charlie Mariano i Paquito D' Rivera , el contrabaixista Charlie Haden i la cantant Dianne Reeves despunten en un cartell eclèctic que es desenvoluparà fins al 28",a sala,fins al 28,desenvolupar,a la sala Nova Jazz Cava i en diversos espais urbans,fins al 28 de març,11,5,a,fins al,sala,28,NOUN,NUM,prepositional,prepositional,Postverbal,Catalan
I anuncia que sol·licitarà els permisos pertinents per celebrar una gran festa el 31 de desembre a la nit a la placeta a la qual dóna el teatre .,I anuncia que sol·licitarà els permisos pertinents per celebrar una gran festa el 31 de desembre a la nit,I anuncia que sol·licitarà els permisos pertinents per celebrar una gran festa el 31 de desembre a la placeta a la qual dóna el teatre,I anuncia que sol·licitarà els permisos pertinents per celebrar una gran festa el 31 de desembre a nit,I anuncia que sol·licitarà els permisos pertinents per celebrar una gran festa el 31 de desembre a placeta,a nit,a placeta,celebrar,a la nit,a la placeta a la qual dóna el teatre,3,9,a,a,nit,placeta,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Mulie Jarju estrena amb Roman Luknár una nova versió de ' Los emigrados ' , de Mrozek , al Goya .",Mulie Jarju estrena amb Roman Luknár,"Mulie Jarju estrena , al Goya",Mulie Jarju estrena amb Roman,Mulie Jarju estrena al Goya,amb Roman,al Goya,estrenar,amb Roman Luknár,", al Goya",3,3,amb,al,Roman,Goya,PROPN,PROPN,prepositional,prepositional,Postverbal,Catalan
Em van fer cas perquè vaig sortir a queixar me en un debat a la televisió .,Em van fer cas perquè vaig sortir a queixar me en un debat,Em van fer cas perquè vaig sortir a queixar me a la televisió,Em van fer cas perquè vaig sortir a queixar me en debat,Em van fer cas perquè vaig sortir a queixar me a televisió,en debat,a televisió,sortir,en un debat,a la televisió,3,3,en,a,debat,televisió,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"La versió catalana es va representar al Villarroel , el 1988 , amb Carles Canut i Toni Sevilla .",La versió catalana es va representar al Villarroel,"La versió catalana es va representar , amb Carles Canut i Toni Sevilla",La versió catalana es va representar al Villarroel,La versió catalana es va representar amb Carles,al Villarroel,amb Carles,representar,al Villarroel,", amb Carles Canut i Toni Sevilla",2,7,al,amb,Villarroel,Carles,PROPN,PROPN,prepositional,prepositional,Postverbal,Catalan
"Márcio Faraco , revitalitzador de la bossa nova que el 1992 va abandonar el Brasil i es va instal·lar a París , debuta avui a Barcelona ( Bikini , deu de la nit ) amb el seu primer disc , Ciranda , com a credencial .","Márcio Faraco , revitalitzador de la bossa nova que el 1992 va abandonar el Brasil i es va instal·lar a París , debuta avui a Barcelona","Márcio Faraco , revitalitzador de la bossa nova que el 1992 va abandonar el Brasil i es va instal·lar a París , debuta avui amb el seu primer disc , Ciranda , com a credencial","Márcio Faraco , revitalitzador de la bossa nova que el 1992 va abandonar el Brasil i es va instal·lar a París , debuta avui a Barcelona","Márcio Faraco , revitalitzador de la bossa nova que el 1992 va abandonar el Brasil i es va instal·lar a París , debuta avui amb disc",a Barcelona,amb disc,debutar,a Barcelona,"amb el seu primer disc , Ciranda , com a credencial",2,11,a,amb,Barcelona,disc,PROPN,NOUN,prepositional,prepositional,Postverbal,Catalan
Els participants van assistir durant la jornada a diversos debats en què es va parlar del present i del futur d' aquest barri de Badalona .,Els participants van assistir durant la jornada,Els participants van assistir a diversos debats en què es va parlar del present i del futur d' aquest barri de Badalona,Els participants van assistir durant jornada,Els participants van assistir a debats,durant jornada,a debat,assistir,durant la jornada,a diversos debats en què es va parlar del present i del futur d' aquest barri de Badalona,3,18,durant,a,jornada,debat,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"El hijo de la novia , que protagonitzen Ricardo Darín , Norma Aleandro i Héctor Alterio , va rebre dos premis al Festival de Mont-real , acaba de ser exhibida amb èxit a la Setmana Internacional de Valladolid i està arrasant a les taquilles de l' Argentina .","El hijo de la novia , que protagonitzen Ricardo Darín , Norma Aleandro i Héctor Alterio , va rebre dos premis al Festival de Mont-real , acaba de ser exhibida amb èxit","El hijo de la novia , que protagonitzen Ricardo Darín , Norma Aleandro i Héctor Alterio , va rebre dos premis al Festival de Mont-real , acaba de ser exhibida a la Setmana Internacional de Valladolid","El hijo de la novia , que protagonitzen Ricardo Darín , Norma Aleandro i Héctor Alterio , va rebre dos premis al Festival de Mont-real , acaba de ser exhibida amb èxit","El hijo de la novia , que protagonitzen Ricardo Darín , Norma Aleandro i Héctor Alterio , va rebre dos premis al Festival de Mont-real , acaba de ser exhibida a Setmana",amb èxit,a Setmana,acabar,amb èxit,a la Setmana Internacional de Valladolid,2,6,amb,a,èxit,Setmana,NOUN,PROPN,prepositional,prepositional,Postverbal,Catalan
