Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
तेज रफ्तार के कारण समय से पूर्व केरल तट पर झमाझम बारिश के साथ पहुंचा मानसून हवाओं के बदले रुख से गुम हो गया ।,तेज रफ्तार के कारण,हवाओं के बदले रुख से,रफ्तार के कारण,रुख से,रफ्तार के कारण,रुख से,हो,तेज रफ्तार के कारण,हवाओं के बदले रुख से,4,5,के कारण,से,रफ्तार,रुख,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
अब हवाओं के दोबारा बदलते रुख से मानसून की वापसी अगले सप्ताह तक होने की संभावना बन रही है ।,अब हवाओं के दोबारा बदलते रुख से,अब अगले सप्ताह तक,अब रुख से,अब सप्ताह तक,रुख से,सप्ताह तक,बन,हवाओं के दोबारा बदलते रुख से,अगले सप्ताह तक,6,3,से,तक,रुख,सप्ताह,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
आईएमडी पुणे के अधिकारियों के मुताबिक मानसून की तेजी और बारिश का प्रतिशत हवा की गति पर निर्भर है ।,आईएमडी पुणे के अधिकारियों के मुताबिक,हवा की गति पर,अधिकारियों के मुताबिक,गति पर,अधिकारी के मुताबिक,गति पर,है,आईएमडी पुणे के अधिकारियों के मुताबिक,हवा की गति पर,6,4,के मुताबिक,पर,अधिकारी,गति,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
"अर्थात , विभिन्न स्थानों पर यह देरी से पहुंचेगी और बारिश भी कम होगी ।","अर्थात , विभिन्न स्थानों पर","अर्थात , देरी से","अर्थात , स्थानों पर","अर्थात , देरी से",स्थान पर,देरी से,पहुंच,विभिन्न स्थानों पर,देरी से,3,2,पर,से,स्थान,देरी,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
सीमावर्ती बोकारो और धनबाद जिलों की झुमरा पहाड़ियों के आसपास तैनात पुलिसकर्मी इन दिनों मच्छरों से पैदा होने वाली मलेरिया जैसी बीमारियों का सामना कर रहे हैं ।,सीमावर्ती बोकारो और धनबाद जिलों की झुमरा पहाड़ियों के आसपास,मच्छरों से पैदा होने वाली मलेरिया जैसी,पहाड़ियों के आसपास,मलेरिया जैसी,पहाडी के आसपास,मलेरिया जैसा,कर,सीमावर्ती बोकारो और धनबाद जिलों की झुमरा पहाड़ियों के आसपास,मच्छरों से पैदा होने वाली मलेरिया जैसी,10,7,के आसपास,जैसा,पहाडी,मलेरिया,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
बोकारो के पुलिस अधीक्षक एम. एस. भाटिया ने कहा कि डेंगू और मलेरिया को ध्यान में रखते हुए मच्छरों से होने वाली बीमारियों से मुकाबले के लिए हमने सभी व्यवस्थाएं की हैं ।,बोकारो के पुलिस अधीक्षक एम. एस. भाटिया ने कहा कि डेंगू और मलेरिया को ध्यान में रखते हुए मच्छरों से होने वाली बीमारियों से,बोकारो के पुलिस अधीक्षक एम. एस. भाटिया ने कहा कि डेंगू और मलेरिया को ध्यान में रखते हुए मुकाबले के लिए,बोकारो के पुलिस अधीक्षक एम. एस. भाटिया ने कहा कि डेंगू और मलेरिया को ध्यान में रखते हुए बीमारियों से,बोकारो के पुलिस अधीक्षक एम. एस. भाटिया ने कहा कि डेंगू और मलेरिया को ध्यान में रखते हुए मुकाबले के लिए,बीमारी से,मुकाबला के लिए,कर,मच्छरों से होने वाली बीमारियों से,मुकाबले के लिए,6,3,से,के लिए,बीमारी,मुकाबला,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
इस दौरान संसद मार्ग पुलिस थाने पर दोनों नेताओं को हिरासत में रखा गया ।,इस दौरान संसद मार्ग पुलिस थाने पर,इस दौरान हिरासत में,इस दौरान थाने पर,इस दौरान हिरासत में,थाना पर,हिरासत में,रख,संसद मार्ग पुलिस थाने पर,हिरासत में,5,2,पर,में,थाना,हिरासत,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
"मदनलाल खुराना ने कहा कि कुछ समय से हाईकोर्ट के आदेश से दिल्ली सरकार और दिल्ली नगर निगम द्वारा जिस तरह से बड़े पैमाने पर अनाधिकृत रूप से बने भवनों व मकानों को गिराया जा रहा है , उसके कारण दिल्ली के हजारों परिवार बर्बाद व बेघर हो रहे हैँ ।",मदनलाल खुराना ने कहा कि कुछ समय से हाईकोर्ट के आदेश से दिल्ली सरकार और दिल्ली नगर निगम द्वारा जिस तरह से बड़े पैमाने पर,मदनलाल खुराना ने कहा कि कुछ समय से हाईकोर्ट के आदेश से दिल्ली सरकार और दिल्ली नगर निगम द्वारा जिस तरह से अनाधिकृत रूप से,मदनलाल खुराना ने कहा कि कुछ समय से हाईकोर्ट के आदेश से दिल्ली सरकार और दिल्ली नगर निगम द्वारा जिस तरह से पैमाने पर,मदनलाल खुराना ने कहा कि कुछ समय से हाईकोर्ट के आदेश से दिल्ली सरकार और दिल्ली नगर निगम द्वारा जिस तरह से रूप से,पैमाना पर,रूप से,बन,बड़े पैमाने पर,अनाधिकृत रूप से,3,3,पर,से,पैमाना,रूप,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
नासा के स्टारडस्ट स्पेसक्राफ्ट को सात साल पहले धूमकेतु के लिए रवाना किया गया था ।,नासा के स्टारडस्ट स्पेसक्राफ्ट को सात साल पहले,नासा के स्टारडस्ट स्पेसक्राफ्ट को धूमकेतु के लिए,नासा के स्टारडस्ट स्पेसक्राफ्ट को साल पहले,नासा के स्टारडस्ट स्पेसक्राफ्ट को धूमकेतु के लिए,साल पहले,धूमकेतु के लिए,कर,सात साल पहले,धूमकेतु के लिए,3,3,पहले,के लिए,साल,धूमकेतु,NOUN,PROPN,postpositional,postpositional,Preverbal,Hindi
यह वर्ष २००४ में वहां पहुंचा और सतह से धूलकणों को इकट्ठा कर कैप्सूल में डाल दिया जो रविवार को सकुशल धरती पर पहुंच गया ।,यह वर्ष २००४ में वहां पहुंचा और सतह से धूलकणों को इकट्ठा कर कैप्सूल में डाल दिया जो रविवार को,यह वर्ष २००४ में वहां पहुंचा और सतह से धूलकणों को इकट्ठा कर कैप्सूल में डाल दिया जो धरती पर,यह वर्ष २००४ में वहां पहुंचा और सतह से धूलकणों को इकट्ठा कर कैप्सूल में डाल दिया जो रविवार को,यह वर्ष २००४ में वहां पहुंचा और सतह से धूलकणों को इकट्ठा कर कैप्सूल में डाल दिया जो धरती पर,रविवार को,धरती पर,पहुंच,रविवार को,धरती पर,2,2,को,पर,रविवार,धरती,PROPN,NOUN,postpositional,postpositional,Preverbal,Hindi
स्टारडस्ट के सात साल अंतरिक्ष में रहने के दौरान वाइल्ड - २ नामक धूमकेतु से वर्ष २००४ में अंतरिक्षीय नमूने एकत्र किए गए ।,स्टारडस्ट के सात साल अंतरिक्ष में रहने के दौरान वाइल्ड - २ नामक धूमकेतु से,स्टारडस्ट के सात साल अंतरिक्ष में रहने के दौरान वर्ष २००४ में,स्टारडस्ट के सात साल अंतरिक्ष में रहने के दौरान धूमकेतु से,स्टारडस्ट के सात साल अंतरिक्ष में रहने के दौरान २००४ में,धूमकेतु से,२००४ में,कर,वाइल्ड - २ नामक धूमकेतु से,वर्ष २००४ में,6,3,से,में,धूमकेतु,२००४,PROPN,PROPN,postpositional,postpositional,Preverbal,Hindi
अंतरिक्ष यान में लगे टेनिस के रैकेट के आकार के एक उपकरण के जरिए धूलकणों को एकत्र कर एल्युमीनियम के कनस्तर में डाला गया ।,अंतरिक्ष यान में लगे टेनिस के रैकेट के आकार के एक उपकरण के जरिए,एल्युमीनियम के कनस्तर में,उपकरण के जरिए,कनस्तर में,उपकरण के जरिये,कनस्तर में,डाल,अंतरिक्ष यान में लगे टेनिस के रैकेट के आकार के एक उपकरण के जरिए,एल्युमीनियम के कनस्तर में,14,4,के जरिये,में,उपकरण,कनस्तर,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
"विज्ञानियों ने बताया कि यह कैप्सूल रविवार की सुबह २९,००० मील प्रति घंटे की गति से पृथ्वी के वायुमंडल में प्रवेश किया ।","विज्ञानियों ने बताया कि यह कैप्सूल रविवार की सुबह २९,००० मील प्रति घंटे की गति से",विज्ञानियों ने बताया कि यह कैप्सूल रविवार की सुबह पृथ्वी के वायुमंडल में,विज्ञानियों ने बताया कि यह कैप्सूल रविवार की सुबह गति से,विज्ञानियों ने बताया कि यह कैप्सूल रविवार की सुबह वायुमंडल में,गति से,वायुमंडल में,कर,"२९,००० मील प्रति घंटे की गति से",पृथ्वी के वायुमंडल में,7,4,से,में,गति,वायुमंडल,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
नासा के मुताबिक इस नमूने से धूमकेतु की रासायनिक संरचना और ब्रह्मांड के निर्माण की शुरुआती प्रक्रिया के बारे में विज्ञानियों को अहम जानकारी मिल सकेगी ।,नासा के मुताबिक,इस नमूने से,नासा के मुताबिक,नमूने से,नासा के मुताबिक,नमूना से,मिल,नासा के मुताबिक,इस नमूने से,3,3,के मुताबिक,से,नासा,नमूना,PROPN,NOUN,postpositional,postpositional,Preverbal,Hindi
"लोकसभा चुनाव में पार्टी के अच्छे प्रदर्शन के बाद विधानसभा चुनाव में उसके औंधे मुंह गिरने की वजहें असरदार उम्मीदवारों का अभाव , अलग विदर्भ राज्य का चुनावी मुद्दा न बनना और उसका अकेले चुनाव लड़ना मानी जा रही हैं ।",लोकसभा चुनाव में,विधानसभा चुनाव में,चुनाव में,चुनाव में,चुनाव में,चुनाव में,गिर,लोकसभा चुनाव में,विधानसभा चुनाव में,3,3,में,में,चुनाव,चुनाव,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
इस चुनाव ने यह भी साफ कर दिया है कि बसपा के साथ दलितों की राजनीति करने वाली अन्य पार्टियों के लिए महाराष्ट्र में अभी बहुत ज्यादा गुंजाइश नहीं बन पाई है ।,इस चुनाव ने यह भी साफ कर दिया है कि बसपा के साथ दलितों की राजनीति करने वाली अन्य पार्टियों के लिए,इस चुनाव ने यह भी साफ कर दिया है कि महाराष्ट्र में,इस चुनाव ने यह भी साफ कर दिया है कि पार्टियों के लिए,इस चुनाव ने यह भी साफ कर दिया है कि महाराष्ट्र में,पार्टी के लिए,महाराष्ट्र में,बन,बसपा के साथ दलितों की राजनीति करने वाली अन्य पार्टियों के लिए,महाराष्ट्र में,12,2,के लिए,में,पार्टी,महाराष्ट्र,NOUN,PROPN,postpositional,postpositional,Preverbal,Hindi
इन दोनों क्षेत्रों की करीब १० संसदीय सीटों पर बसपा के चलते कांग्रेस व एनसीपी को हार का मुंह देखना पड़ा था ।,इन दोनों क्षेत्रों की करीब १० संसदीय सीटों पर,बसपा के चलते,सीटों पर,बसपा के चलते,सीट पर,बसपा के चलते,देख,इन दोनों क्षेत्रों की करीब १० संसदीय सीटों पर,बसपा के चलते,9,3,पर,के चलते,सीट,बसपा,NOUN,PROPN,postpositional,postpositional,Preverbal,Hindi
लोकसभा चुनाव में बसपा ने अच्छी संख्या में उच्च जाति के उम्मीदवार उतारे थे जिन्होंने अपने असर से अच्छे मत हासिल किए ।,लोकसभा चुनाव में,अच्छी संख्या में,चुनाव में,संख्या में,चुनाव में,संख्या में,उतार,लोकसभा चुनाव में,अच्छी संख्या में,3,3,में,में,चुनाव,संख्या,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
नतीजों ने यह भी साफ कर दिया है कि उत्तर प्रदेश के उलट महाराष्ट्र में अभी सिर्फ अपने बूते सीटें निकालना बसपा व दूसरी दलित राजनीति करने वाली पार्टियों के बस की बात नहीं है ।,नतीजों ने यह भी साफ कर दिया है कि उत्तर प्रदेश के उलट,नतीजों ने यह भी साफ कर दिया है कि महाराष्ट्र में,नतीजों ने यह भी साफ कर दिया है कि प्रदेश के उलट,नतीजों ने यह भी साफ कर दिया है कि महाराष्ट्र में,प्रदेश के उलट,महाराष्ट्र में,निकाल,उत्तर प्रदेश के उलट,महाराष्ट्र में,4,2,के उलट,में,प्रदेश,महाराष्ट्र,PROPN,PROPN,postpositional,postpositional,Preverbal,Hindi
नए मंत्रियों को कर्नाटक के राज्यपाल टी. एन. चतुर्वेदी ने कड़ी सुरक्षा के बीच एक समारोह में पद और गोपनीयता की शपथ दिलाई ।,नए मंत्रियों को कर्नाटक के राज्यपाल टी. एन. चतुर्वेदी ने कड़ी सुरक्षा के बीच,नए मंत्रियों को कर्नाटक के राज्यपाल टी. एन. चतुर्वेदी ने एक समारोह में,नए मंत्रियों को कर्नाटक के राज्यपाल टी. एन. चतुर्वेदी ने सुरक्षा के बीच,नए मंत्रियों को कर्नाटक के राज्यपाल टी. एन. चतुर्वेदी ने समारोह में,सुरक्षा के बीच,समारोह में,दिला,कड़ी सुरक्षा के बीच,एक समारोह में,4,3,के बीच,में,सुरक्षा,समारोह,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
"मंत्रिमंडल में कांग्रेस से शामिल होने वाले मंत्री हैं एम. मल्लिकार्जुन खड़गे , प्रकाश हुक्केरी , के. श्रीनिवास गौड़ा , एस. आर. मोरे और तनवीर सेठ ।",मंत्रिमंडल में,कांग्रेस से,मंत्रिमंडल में,कांग्रेस से,मंत्रिमंडल में,कांग्रेस से,हो,मंत्रिमंडल में,कांग्रेस से,2,2,में,से,मंत्रिमंडल,कांग्रेस,NOUN,PROPN,postpositional,postpositional,Preverbal,Hindi
कर्नाटक के पहले मंत्रिमंडल विस्तार में विभागों के बंटवारे को लेकर दोनों दलों में काफी खींचतान हुई ।,कर्नाटक के पहले मंत्रिमंडल विस्तार में,दोनों दलों में,विस्तार में,दलों में,विस्तार में,दल में,हो,कर्नाटक के पहले मंत्रिमंडल विस्तार में,दोनों दलों में,6,3,में,में,विस्तार,दल,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
इससे पहले दिल्ली से बंगलौर पहुंचने पर पत्रकारों से बातचीत में धर्म सिंह ने कांग्रेस से मंत्रिमंडल में शामिल होने वाले नेताओं का नाम बताया ।,इससे पहले,दिल्ली से,इससे पहले,दिल्ली से,यह पहले,दिल्ली से,पहुंच,इससे पहले,दिल्ली से,2,2,पहले,से,यह,दिल्ली,PRON,PROPN,postpositional,postpositional,Preverbal,Hindi
मंत्रिमंडल विस्तार में देरी के बारे में पूछे जाने पर सिंह ने बताया कि इस सिलसिले में कांग्रेस अध्यक्ष सोनिया गांधी से विचार विमर्श किया गया ।,मंत्रिमंडल विस्तार में,देरी के बारे में,विस्तार में,देरी के बारे में,विस्तार में,देरी के बारे में,पूछ,मंत्रिमंडल विस्तार में,देरी के बारे में,3,4,में,के बारे में,विस्तार,देरी,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
मंत्रियों में विभागों का बंटवारा सोमवार को किया जाएगा ।,मंत्रियों में,सोमवार को,मंत्रियों में,सोमवार को,मंत्री में,सोमवार को,कर,मंत्रियों में,सोमवार को,2,2,में,को,मंत्री,सोमवार,NOUN,PROPN,postpositional,postpositional,Preverbal,Hindi
गुजरात पुलिस मंगलवार को अहमदाबाद के निकट मारे गए लश्कर - ए - ताइबा के चार आत्मघाती आतंकियों के कब्जे से बरामद किए गए सेटेलाइट फोन से महत्वपूर्ण सूचनाएं इकट्ठा करने में जुटी है ।,गुजरात पुलिस मंगलवार को,गुजरात पुलिस अहमदाबाद के निकट,गुजरात पुलिस मंगलवार को,गुजरात पुलिस अहमदाबाद के निकट,मंगलवार को,अहमदाबाद के निकट,मार,मंगलवार को,अहमदाबाद के निकट,2,3,को,के निकट,मंगलवार,अहमदाबाद,PROPN,PROPN,postpositional,postpositional,Preverbal,Hindi
बाद में उन्होंने पत्रकारों से बातचीत करते हुए कहा कि वे भारत की इसके लिए तारीफ करते हैं कि उसने अंतर्राष्ट्रीय परमाणु ऊर्जा एजेंसी में ईरान के खिलाफ वोट डाला ।,बाद में उन्होंने पत्रकारों से बातचीत करते हुए कहा कि वे भारत की इसके लिए तारीफ करते हैं कि उसने अंतर्राष्ट्रीय परमाणु ऊर्जा एजेंसी में,बाद में उन्होंने पत्रकारों से बातचीत करते हुए कहा कि वे भारत की इसके लिए तारीफ करते हैं कि उसने ईरान के खिलाफ,बाद में उन्होंने पत्रकारों से बातचीत करते हुए कहा कि वे भारत की इसके लिए तारीफ करते हैं कि उसने एजेंसी में,बाद में उन्होंने पत्रकारों से बातचीत करते हुए कहा कि वे भारत की इसके लिए तारीफ करते हैं कि उसने ईरान के खिलाफ,एजेंसी में,ईरान के खिलाफ,डाल,अंतर्राष्ट्रीय परमाणु ऊर्जा एजेंसी में,ईरान के खिलाफ,5,3,में,के खिलाफ,एजेंसी,ईरान,PROPN,PROPN,postpositional,postpositional,Preverbal,Hindi
उन्होंने चेतावनी देते हुए कहा कि इराक में उसकी उपस्थिति से समस्या पैदा होगी जिसका मध्यपूर्व के देशों पर बुरा असर पड़ेगा ।,उन्होंने चेतावनी देते हुए कहा कि इराक में,उन्होंने चेतावनी देते हुए कहा कि उपस्थिति से,उन्होंने चेतावनी देते हुए कहा कि इराक में,उन्होंने चेतावनी देते हुए कहा कि उपस्थिति से,इराक में,उपस्थिति से,हो,इराक में,उपस्थिति से,2,2,में,से,इराक,उपस्थिति,PROPN,NOUN,postpositional,postpositional,Preverbal,Hindi
जिसके माध्यम से जून अंत से पहले डॉ. तोगड़िया को जान से मारने की धमकी दी गई है ।,जिसके माध्यम से,जून अंत से पहले,जिसके माध्यम से,अंत से पहले,जो माध्यम से,अंत से पहले,दे,जिसके माध्यम से,जून अंत से पहले,3,4,माध्यम से,से पहले,जो,अंत,PRON,NOUN,postpositional,postpositional,Preverbal,Hindi
इसके लिए समयबद्घ लक्ष्यों को पूरा करने के लिए केंद्र द्वारा ९० फीसदी अनुदान के साथ ही केंद्रीय पीएसयू का सहयोग व राज्यों की एजेंसियों की सहायता ली जानी चाहिए ।,इसके लिए,९० फीसदी अनुदान के साथ ही,इसके लिए,अनुदान के साथ,यह लिए,अनुदान के साथ,ले,इसके लिए,९० फीसदी अनुदान के साथ ही,2,6,लिए,के साथ,यह,अनुदान,PRON,NOUN,postpositional,postpositional,Preverbal,Hindi
सांख्यिकी मंत्रालय के मुताबिक ४४ बिजली परियोजनाएं जिन पर काम चल रहा है ।,सांख्यिकी मंत्रालय के मुताबिक,जिन पर,मंत्रालय के मुताबिक,जिन पर,मंत्रालय के मुताबिक,जो पर,चल,सांख्यिकी मंत्रालय के मुताबिक,जिन पर,4,2,के मुताबिक,पर,मंत्रालय,जो,PROPN,PRON,postpositional,postpositional,Preverbal,Hindi
कुछ समस्याओं के चलते पांच परियोजनाएं समय पर पूरी नहीं हो सकेंगी ।,कुछ समस्याओं के चलते,समय पर,समस्याओं के चलते,समय पर,समस्या के चलते,समय पर,हो,कुछ समस्याओं के चलते,समय पर,4,2,के चलते,पर,समस्या,समय,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
उन्होंने अपने सहयोगियों के साथ एक बैठक में कहा था कि आतंकवादी इन हमलों में जनसंहारक हथियारों का इस्तेमाल भी कर सकते हैं ।,उन्होंने अपने सहयोगियों के साथ,उन्होंने एक बैठक में,उन्होंने सहयोगियों के साथ,उन्होंने बैठक में,सहयोगी के साथ,बैठक में,कह,अपने सहयोगियों के साथ,एक बैठक में,4,3,के साथ,में,सहयोगी,बैठक,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
"एबीसी के मुताबिक , टेप में संयुक्त राष्ट्र निरीक्षकों के हाथ में इराक के अवैध हथियार कार्यक्रम के आंकड़ों को नहीं लगने देने के बारे में सद्दाम के परिवार को बात करते हुए दिखाया गया है ।","एबीसी के मुताबिक ,",टेप में,एबीसी के मुताबिक,टेप में,एबीसी के मुताबिक,टेप में,दिखा,"एबीसी के मुताबिक ,",टेप में,4,2,के मुताबिक,में,एबीसी,टेप,PROPN,NOUN,postpositional,postpositional,Preverbal,Hindi
"टेप में सद्दाम ने कहा है , आने वाले दिनों में आतंकवाद जनसंहारक हथियारों से लैस होगा ।","टेप में सद्दाम ने कहा है , आने वाले दिनों में","टेप में सद्दाम ने कहा है , जनसंहारक हथियारों से","टेप में सद्दाम ने कहा है , दिनों में","टेप में सद्दाम ने कहा है , हथियारों से",दिन में,हथियार से,हो,आने वाले दिनों में,जनसंहारक हथियारों से,4,3,में,से,दिन,हथियार,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
सद्दाम अभी युद्ध अपराध के आरोप में बगदाद में मुकदमे का सामना कर रहे हैं ।,सद्दाम अभी युद्ध अपराध के आरोप में,सद्दाम अभी बगदाद में,सद्दाम अभी आरोप में,सद्दाम अभी बगदाद में,आरोप में,बगदाद में,कर,युद्ध अपराध के आरोप में,बगदाद में,5,2,में,में,आरोप,बगदाद,NOUN,PROPN,postpositional,postpositional,Preverbal,Hindi
एबीसी ने इस टेप को वर्ष १९९५ में अप्रैल महीने के आखिरी हफ्ते या मई में रिकॉर्ड किया गया बताया है ।,एबीसी ने इस टेप को वर्ष १९९५ में,एबीसी ने इस टेप को अप्रैल महीने के आखिरी हफ्ते या मई में,एबीसी ने इस टेप को १९९५ में,एबीसी ने इस टेप को हफ्ते में,१९९५ में,हफ्ता में,बता,वर्ष १९९५ में,अप्रैल महीने के आखिरी हफ्ते या मई में,3,8,में,में,१९९५,हफ्ता,PROPN,NOUN,postpositional,postpositional,Preverbal,Hindi
इसमें एक बैठक में सद्दाम और उनके वरिष्ठ सलाहकार संयुक्त राष्ट्र की टीमों द्वारा जैविक हथियार कार्यक्रम की जांच के बारे में चर्चा कर रहे हैं ।,इसमें एक बैठक में,इसमें संयुक्त राष्ट्र की टीमों द्वारा जैविक हथियार कार्यक्रम की जांच के बारे में,इसमें बैठक में,इसमें जांच के बारे में,बैठक में,जांच के बारे में,कर,एक बैठक में,संयुक्त राष्ट्र की टीमों द्वारा जैविक हथियार कार्यक्रम की जांच के बारे में,3,13,में,के बारे में,बैठक,जांच,NOUN,PROPN,postpositional,postpositional,Preverbal,Hindi
इसके पहले इराक सरकार इन हथियारों की मौजूदगी से इनकार कर चुकी थी ।,इसके पहले,इन हथियारों की मौजूदगी से,इसके पहले,मौजूदगी से,यह पहले,मौजूदगी से,कर,इसके पहले,इन हथियारों की मौजूदगी से,2,5,पहले,से,यह,मौजूदगी,PRON,NOUN,postpositional,postpositional,Preverbal,Hindi
"एबीसी के मुताबिक , उन्होंने अपने स्रोतों के जरिए १२ घंटों के ये टेप हासिल किए ।","एबीसी के मुताबिक ,",अपने स्रोतों के जरिए,एबीसी के मुताबिक,स्रोतों के जरिए,एबीसी के मुताबिक,स्रोत के जरिये,कर,"एबीसी के मुताबिक ,",अपने स्रोतों के जरिए,4,4,के मुताबिक,के जरिये,एबीसी,स्रोत,PROPN,NOUN,postpositional,postpositional,Preverbal,Hindi
गौरतलब है कि आयकर विभाग के छापे के दौरान भारी मात्रा में नकदी और संपत्तियों में निवेश संबंधी दस्तावेजों के बरामद होने के बाद तरन्नुम सुर्खियों में आई थी ।,गौरतलब है कि आयकर विभाग के छापे के दौरान,गौरतलब है कि भारी मात्रा में,गौरतलब है कि छापे के दौरान,गौरतलब है कि मात्रा में,छाप के दौरान,मात्रा में,हो,आयकर विभाग के छापे के दौरान,भारी मात्रा में,6,3,के दौरान,में,छाप,मात्रा,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
जांच के दौरान आयकर अधिकारियों को बार गर्ल के मोबाइल में सट्टेबाजों और कुछ श्रीलंकाई क्रिकेटरों के टेलीफोन नंबर मिले थे ।,जांच के दौरान,बार गर्ल के मोबाइल में,जांच के दौरान,मोबाइल में,जांच के दौरान,मोबाइल में,मिल,जांच के दौरान,बार गर्ल के मोबाइल में,3,5,के दौरान,में,जांच,मोबाइल,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
इसके बाद मामले की जांच पुलिस ने अपने हाथ में ले ली थी ।,इसके बाद,अपने हाथ में,इसके बाद,हाथ में,यह बाद,हाथ में,ले,इसके बाद,अपने हाथ में,2,3,बाद,में,यह,हाथ,PRON,NOUN,postpositional,postpositional,Preverbal,Hindi
एक टीवी इंटरव्यू में तरन्नुम ने यह स्वीकार किया था कि वह सट्टेबाजी के धंधे में शामिल थी और कुछ श्रीलंकाई क्रिकेटरों के साथ कथित संबंधों के कारण पुलिस उसकी जांच कर रही थी ।,एक टीवी इंटरव्यू में तरन्नुम ने यह स्वीकार किया था कि वह सट्टेबाजी के धंधे में शामिल थी और कुछ श्रीलंकाई क्रिकेटरों के साथ,एक टीवी इंटरव्यू में तरन्नुम ने यह स्वीकार किया था कि वह सट्टेबाजी के धंधे में शामिल थी और कथित संबंधों के कारण,एक टीवी इंटरव्यू में तरन्नुम ने यह स्वीकार किया था कि वह सट्टेबाजी के धंधे में शामिल थी और क्रिकेटरों के साथ,एक टीवी इंटरव्यू में तरन्नुम ने यह स्वीकार किया था कि वह सट्टेबाजी के धंधे में शामिल थी और संबंधों के कारण,क्रिकेटर के साथ,संबंध के कारण,कर,कुछ श्रीलंकाई क्रिकेटरों के साथ,कथित संबंधों के कारण,5,4,के साथ,के कारण,क्रिकेटर,संबंध,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
सुप्रीम कोर्ट के न्यायाधीश एस. एन. वरियावा द्वारा रेल मंत्री लालू प्रसाद के खिलाफ चारा घोटाले में चल रहे मामले के ट्रायल कोर्ट जज को बदलवाने के प्रयास का रहस्योद्घाटन किए जाने के बाद इस मुद्दे पर राज्यसभा में बुधवार को विपक्षी सदस्यों ने बहिर्गमन किया ।,सुप्रीम कोर्ट के न्यायाधीश एस. एन. वरियावा द्वारा रेल मंत्री लालू प्रसाद के खिलाफ,सुप्रीम कोर्ट के न्यायाधीश एस. एन. वरियावा द्वारा चारा घोटाले में,सुप्रीम कोर्ट के न्यायाधीश एस. एन. वरियावा द्वारा प्रसाद के खिलाफ,सुप्रीम कोर्ट के न्यायाधीश एस. एन. वरियावा द्वारा घोटाले में,प्रसाद के खिलाफ,घोटाला में,चल,रेल मंत्री लालू प्रसाद के खिलाफ,चारा घोटाले में,6,3,के खिलाफ,में,प्रसाद,घोटाला,PROPN,PROPN,postpositional,postpositional,Preverbal,Hindi
